Biosample	contig	Genus	Species	predicted_mobility	Total_Size	Relaxase	PCN	percen	Total_DNA_bases	Plasmid_family	rep_type.s.	Multiple_replicons	Length_chr	gc	Number_plasmids	Locus	percen_tamaño	megaplasmid	Plasmid_type	Plasmid_type_curated	z_scores	Predicted_ptu
GCF_027945055	NZ_CP116201.1	Escherichia	Escherichia coli	non-mobilizable	3537	No MOB	15.1905157507337	1.09702081362877	53728.8542103452	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987	Single replicons	4897706	43.31354255018377	4	plasmid	0.0722174830420609	No	Col(pHAD28)	Col(pHAD28)	-0.557070902598748	-
GCF_028201615	NZ_CP116406.1	Escherichia	Escherichia coli	non-mobilizable	109717	No MOB	1.28566750748614	2.94167193063707	141059.581918857	rep_cluster_488	rep_cluster_488	Single replicons	4795218	46.322812326257555	3	plasmid	2.28805030344814	No	IncFIB(H89-PhagePlasmid)	IncFIB(H89-PhagePlasmid)	-0.103992592834532	PTU-E16
GCF_028201615	NZ_CP116407.1	Escherichia	Escherichia coli	conjugative	74423	MOBF	2.03629630671787	3.16038353282091	151547.280034864	IncF	IncFIA,IncFII	Multiple replicons	4795218	50.848528008814476	3	plasmid	1.55202537194347	No	IncFII(pHN7A8)	IncFII(pHN7A8)	-0.0502732297909728	PTU-FE
GCF_028201615	NZ_CP116408.1	Escherichia	Escherichia coli	non-mobilizable	74050	No MOB	1.8583900712503	2.86981290060399	137613.784776085	IncF	IncFIA,IncFIB	Multiple replicons	4795218	50.61985145172181	3	plasmid	1.54424678919707	No	IncFIA(HI1), IncFIB(K)	IncFIA(HI1), IncFIB(K)	-0.121642417003717	-
GCF_028551585	NZ_CP116111.1	Escherichia	Escherichia coli	conjugative	159559	Multiple MOB	1.24034513387692	4.22837734735727	197908.229216267	IncF	IncFIB,IncFIC,IncN,rep_cluster_2244	Multiple replicons	4680477	50.91846903026467	4	plasmid	3.4090328827596	No	IncFIB(AP001918), IncFIC(FII), IncN	IncFIB(AP001918), IncFIC(FII), IncN	0.212044575384864	PTU-FE
GCF_028551585	NZ_CP116112.1	Escherichia	Escherichia coli	conjugative	118716	MOBP	1.06840136547247	2.70990192887242	126836.33650343	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4680477	50.15751878432562	4	plasmid	2.53640814814388	No	IncI1-I(Alpha)	IncI1-I(Alpha)	-0.16091932531275	PTU-I1
GCF_028551585	NZ_CP116114.1	Escherichia	Escherichia coli	mobilizable	4692	MOBQ	5.60362520762419	0.561742093256151	26292.2094741727	rep_cluster_2150	rep_cluster_2150	Single replicons	4680477	54.85933503836317	4	plasmid	0.100246192855985	No	Col156	Col156	-0.688544640718133	PTU-E20
GCF_028596225	NZ_CP117234.1	Escherichia	Escherichia coli	mobilizable	1919	No MOB	424.919429739703	15.8882616987017	815420.38567049	rep_cluster_2335	rep_cluster_2335	Single replicons	5132219	51.32881709223554	4	plasmid	0.0373912336944312	No	Col(pHAD28)	Col(pHAD28)	3.07591441247427	PTU-E76
GCF_028596225	NZ_CP117233.1	Escherichia	Escherichia coli	mobilizable	3173	MOBF	271.367355729261	16.7773163952853	861048.619728946	rep_cluster_2350	rep_cluster_2350	Single replicons	5132219	46.895682319571385	4	plasmid	0.0618251091779209	No	ColRNAI	ColRNAI	3.29428166658643	PTU-E1
GCF_028596225	NZ_CP117236.1	Escherichia	Escherichia coli	non-mobilizable	24185	No MOB	4.88449100991047	2.30176099411745	118131.415074685	IncX	IncX1	Single replicons	5132219	39.21852387843705	4	plasmid	0.471238659145294	No	IncX1	IncX1	-0.261165818082764	-
GCF_028596225	NZ_CP117232.1	Escherichia	Escherichia coli	non-mobilizable	48488	No MOB	1.69964632641203	1.6057859392802	82412.4510750667	Unknown	-	Single replicons	5132219	44.3614915030523	4	plasmid	0.944776518694935	No	NA	-	-0.43210936322052	PTU-?
GCF_029223645	NZ_CP119405.1	Escherichia	Escherichia coli	non-mobilizable	76855	No MOB	1.03584925610172	1.69743248405124	79610.1945776976	IncHI1B	IncHI1B	Single replicons	4690036	47.94222887255221	1	plasmid	1.63868678193515	No	p0111	p0111	-0.409599382217749	PTU-E49
GCF_029536615	NZ_CP120552.1	Escherichia	Escherichia coli	mobilizable	11599	Multiple MOB	106.960083834683	24.0995102008331	1240630.01239848	rep_cluster_2350	rep_cluster_2350	Single replicons	5147947	49.12492456246228	7	plasmid	0.225313119968018	No	NA	rep_cluster_2350	5.09273946849538	PTU-E1
GCF_029536615	NZ_CP120550.1	Escherichia	Escherichia coli	conjugative	153456	MOBF	10.963354546671	32.680844136778	1682392.53531394	IncF	IncFIB,IncFII	Multiple replicons	5147947	49.4239391095819	7	plasmid	2.98091647019676	No	IncFIA, IncFIB(AP001918)	IncFIA, IncFIB(AP001918)	7.20046392618355	PTU-FE
GCF_029536615	NZ_CP120556.1	Escherichia	Escherichia coli	non-mobilizable	1565	No MOB	1680.3678207302	51.0839688023743	2629775.63944277	Col(MG828)	Col(MG828)	Single replicons	5147947	50.86261980830671	7	plasmid	0.0304004683808905	No	Col(MG828)	Col(MG828)	11.720590545786	PTU-E9
GCF_029536615	NZ_CP120555.1	Escherichia	Escherichia coli	mobilizable	4241	No MOB	900.595632306463	74.1931895688069	3819426.07661171	rep_cluster_2350	rep_cluster_2350	Single replicons	5147947	45.36665880688517	7	plasmid	0.0823823555293013	No	ColRNAI	ColRNAI	17.3966159948716	-
GCF_029536615	NZ_CP120554.1	Escherichia	Escherichia coli	mobilizable	5164	MOBQ	482.693901119705	48.419910022037	2492631.30538215	rep_cluster_2131	rep_cluster_2131	Single replicons	5147947	47.521301316808675	7	plasmid	0.100311833047232	No	Col156	Col156	11.0662515013029	PTU-E7
GCF_029536615	NZ_CP120553.1	Escherichia	Escherichia coli	mobilizable	6988	MOBP	674.765111917697	91.5949329330871	4715258.60208087	rep_cluster_2350	rep_cluster_2350,rep_cluster_2370	Multiple replicons	5147947	47.58156840297653	7	plasmid	0.135743433256014	No	NA	rep_cluster_2350,rep_cluster_2370	21.6707859979374	PTU-E14
GCF_029536615	NZ_CP120551.1	Escherichia	Escherichia coli	conjugative	77638	MOBF	54.4675905309469	82.1444897090365	4228754.79364165	IncF	IncFIA,IncFII	Multiple replicons	5147947	51.2030191401118	7	plasmid	1.50813518476395	No	IncFII(pRSB107)	IncFII(pRSB107)	19.3495932244119	PTU-FE
GCF_029536635	NZ_CP120564.1	Escherichia	Escherichia coli	conjugative	122286	MOBF	10.351013001772	25.1648464619701	1265783.97593469	IncF	IncFIB,IncFIC,rep_cluster_2244	Multiple replicons	5029969	48.66951245441015	3	plasmid	2.43114818401465	No	IncFIB(AP001918), IncFIC(FII)	IncFIB(AP001918), IncFIC(FII)	5.35440453246112	-
GCF_029536635	NZ_CP120566.1	Escherichia	Escherichia coli	mobilizable	4077	MOBQ	214.997454750962	17.4264418532137	876544.623019674	rep_cluster_1778	rep_cluster_1778	Single replicons	5029969	49.742457689477554	3	plasmid	0.0810541774710739	No	Col8282	Col8282	3.4537181381183	PTU-E10
GCF_029536635	NZ_CP120565.1	Escherichia	Escherichia coli	mobilizable	5159	MOBF	294.179438473396	30.1725860156245	1517671.72308425	rep_cluster_2350	rep_cluster_2350	Single replicons	5029969	45.80345028106222	3	plasmid	0.102565244437888	No	NA	rep_cluster_2350	6.58439222595458	PTU-E1
GCF_029536655	NZ_CP120569.1	Escherichia	Escherichia coli	conjugative	124850	Multiple MOB	4.32394322554017	11.0830005429915	539844.31170869	IncF	IncFIB,IncFIC,rep_cluster_2244	Multiple replicons	4870922	49.44413295955146	2	plasmid	2.56316976539554	No	IncFIB(AP001918), IncFIC(FII)	IncFIB(AP001918), IncFIC(FII)	1.89565892549861	PTU-FE
GCF_029536655	NZ_CP120570.1	Escherichia	Escherichia coli	mobilizable	6888	Multiple MOB	120.935837662682	17.1016093014947	833006.049820553	rep_cluster_2350	rep_cluster_2350	Single replicons	4870922	48.577235772357724	2	plasmid	0.141410599471722	No	NA	rep_cluster_2350	3.37393362920373	PTU-E1
GCF_029536675	NZ_CP120558.1	Escherichia	Escherichia coli	conjugative	128330	Multiple MOB	8.29898108806688	20.8674082023685	1065008.24303162	IncF	IncFIA,IncFIB	Multiple replicons	5103692	49.7311618483597	5	plasmid	2.51445424214471	No	IncFIB(AP001918), IncFII	IncFIB(AP001918), IncFII	4.29887915694503	-
GCF_029536675	NZ_CP120562.1	Escherichia	Escherichia coli	non-mobilizable	2310	No MOB	1064.76648129317	48.1927704843322	2459610.57178723	Col(MG828)	Col(MG828)	Single replicons	5103692	40.82251082251082	5	plasmid	0.0452613519781366	No	NA	Col(MG828)	11.0104620911131	-
GCF_029536675	NZ_CP120561.1	Escherichia	Escherichia coli	non-mobilizable	2328	No MOB	684.383255033885	31.2174836906084	1593244.21771888	Col(MG828)	Col(MG828)	Single replicons	5103692	41.83848797250859	5	plasmid	0.0456140378377065	No	NA	Col(MG828)	6.84103721865436	-
GCF_029536675	NZ_CP120560.1	Escherichia	Escherichia coli	mobilizable	9494	MOBP	157.543449214462	29.3065785874638	1495717.5068421	rep_cluster_2350	rep_cluster_2350	Single replicons	5103692	47.1666315567727	5	plasmid	0.186022197264255	No	NA	rep_cluster_2350	6.37168578072136	PTU-E1
GCF_029536675	NZ_CP120559.1	Escherichia	Escherichia coli	conjugative	95480	MOBP	11.3356003605731	21.2066700425402	1082323.12242752	IncI-gamma/K1	IncI-gamma/K1	Single replicons	5103692	50.07750314201927	5	plasmid	1.87080254842965	No	IncI1-I(Alpha)	IncI1-I(Alpha)	4.38220774937925	PTU-I1
GCF_029590495	NZ_CP120945.1	Escherichia	Escherichia coli	non-mobilizable	92077	No MOB	1.88785359428805	3.18685553121766	173827.89540126	IncF	IncFIA,IncFIB	Multiple replicons	5454527	47.63838960869707	2	plasmid	1.68808404468435	No	IncFIB(AP001918), IncFII	IncFIB(AP001918), IncFII	-0.0437712478285894	PTU-E5
GCF_029590495	NZ_CP120946.1	Escherichia	Escherichia coli	mobilizable	3306	MOBF	5.31846609970822	0.322353320932051	17582.8489256354	rep_cluster_2350	rep_cluster_2350	Single replicons	5454527	43.40592861464005	2	plasmid	0.0606102050645271	No	NA	rep_cluster_2350	-0.747342675393134	PTU-E1
GCF_029623635	NZ_CP121089.1	Escherichia	Escherichia coli	mobilizable	4073	MOBQ	20.4294419316182	1.67434898679745	83209.1169874808	rep_cluster_1778	rep_cluster_1778,rep_cluster_1778	Multiple replicons	4969640	51.43628774858826	2	plasmid	0.0819576468315612	No	ColpEC648	ColpEC648	-0.415269089525957	PTU-E10
GCF_029717905	NZ_CP099354.1	Escherichia	Escherichia marmotae	mobilizable	8401	No MOB	36.7409312405223	6.78142954522866	308660.563351628	rep_cluster_2335	rep_cluster_2335	Single replicons	4551556	55.39816688489466	6	plasmid	0.184574242303072	No	NA	rep_cluster_2335	0.839118477807887	-
GCF_029717905	NZ_CP099355.1	Escherichia	Escherichia marmotae	mobilizable	4148	MOBF	65.8747919078489	6.00341151100321	273248.636833757	rep_cluster_2370	rep_cluster_2370	Single replicons	4551556	42.57473481195757	6	plasmid	0.0911336694528201	No	NA	rep_cluster_2370	0.648023753898987	-
GCF_029717905	NZ_CP099356.1	Escherichia	Escherichia marmotae	mobilizable	3372	MOBP	94.8264004736607	7.02517166430961	319754.622397184	Unknown	-	Single replicons	4551556	55.36773428232503	6	plasmid	0.0740845548203735	No	NA	-	0.89898576995506	PTU-E1
GCF_029717905	NZ_CP099357.1	Escherichia	Escherichia marmotae	mobilizable	1546	No MOB	103.979324641256	3.53180397858188	160752.035895382	Col(MG828)	Col(MG828)	Single replicons	4551556	51.48771021992238	6	plasmid	0.0339664062136113	No	NA	Col(MG828)	0.0409540739661602	PTU-E9
GCF_029718025	NZ_CP099359.1	Escherichia	Escherichia fergusonii	conjugative	116881	MOBP	1.07899128268646	2.66738311175589	126113.580111676	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4727989	51.82878312129431	5	plasmid	2.47210812038691	No	NA	IncI-gamma/K1	-0.171362684284378	PTU-I1
GCF_029718025	NZ_CP099361.1	Escherichia	Escherichia fergusonii	mobilizable	5264	No MOB	36.6587742547546	4.08147708628401	192971.787677028	rep_cluster_2350	rep_cluster_2350	Single replicons	4727989	45.64969604863222	5	plasmid	0.111336976460817	No	NA	rep_cluster_2350	0.175963323283957	PTU-E1
GCF_029718025	NZ_CP099362.1	Escherichia	Escherichia fergusonii	mobilizable	4664	Multiple MOB	36.6642618968894	3.61680446987276	171002.117487092	rep_cluster_2335	rep_cluster_2335	Single replicons	4727989	51.20068610634648	5	plasmid	0.0986465916058603	No	NA	rep_cluster_2335	0.0618316689585721	PTU-E3
GCF_029718025	NZ_CP099363.1	Escherichia	Escherichia fergusonii	mobilizable	1552	No MOB	26.4241886396385	0.867395012313245	41010.3407687189	Col(MG828)	Col(MG828)	Single replicons	4727989	51.868556701030926	5	plasmid	0.032825795491487	No	NA	Col(MG828)	-0.613470982255559	PTU-E9
GCF_029719265	NZ_CP099345.1	Escherichia	Escherichia marmotae	conjugative	98156	MOBF	2.88853717866929	5.80421620539962	283527.255309463	IncF	IncFIA,IncFIC	Multiple replicons	4884850	50.65304209625494	4	plasmid	2.0093963990706	No	NA	IncFIA,IncFIC	0.599097931805207	-
GCF_029719265	NZ_CP099346.1	Escherichia	Escherichia marmotae	conjugative	72595	MOBF	3.66695247078776	5.44955146251855	266202.414616837	Col156	Col156,IncFIA,IncFII,rep_cluster_2131	Multiple replicons	4884850	50.7968868379365	4	plasmid	1.48612546956406	No	NA	Col156,IncFIA,IncFII,rep_cluster_2131	0.511986119302621	PTU-?
GCF_029719265	NZ_CP099347.1	Escherichia	Escherichia marmotae	non-mobilizable	11780	No MOB	48.4477378282908	11.6833546908762	570714.351617266	rep_cluster_2350	rep_cluster_2350	Single replicons	4884850	46.20543293718166	4	plasmid	0.241153771354289	No	NA	rep_cluster_2350	2.04311631734661	PTU-E1
GCF_029719265	NZ_CP099348.1	Escherichia	Escherichia marmotae	mobilizable	7680	No MOB	43.6844074139056	6.86809725864244	335496.248938795	Unknown	-	Single replicons	4884850	45.9375	4	plasmid	0.157220794906701	No	NA	-	0.860405571471608	-
GCF_029719885	NZ_CP099329.1	Escherichia	Escherichia fergusonii	non-mobilizable	112169	No MOB	1.63857277823465	3.98326805614725	183797.069961802	IncHI1B	IncHI1B	Single replicons	4614228	48.01326569729604	2	plasmid	2.43093752627742	No	NA	IncHI1B	0.151841482049225	PTU-Y
GCF_029719885	NZ_CP099330.1	Escherichia	Escherichia fergusonii	non-mobilizable	87952	No MOB	2.05864433027193	3.92399088506413	181061.886136077	rep_cluster_1704	rep_cluster_1704	Single replicons	4614228	47.30534837183919	2	plasmid	1.90610433641337	No	NA	rep_cluster_1704	0.137281980670177	-
GCF_029719985	NZ_CP099332.1	Escherichia	Escherichia fergusonii	conjugative	121001	Multiple MOB	1.56725263507863	4.22975819513026	189639.13609715	IncF	IncFII,rep_cluster_2232	Multiple replicons	4483451	50.829331988991825	6	plasmid	2.69883623128702	No	NA	IncFII,rep_cluster_2232	0.21238373554868	-
GCF_029719985	NZ_CP099333.1	Escherichia	Escherichia fergusonii	mobilizable	90815	MOBP	1.63891986632817	3.31973088722489	148838.507660593	IncF	IncFIB,IncI-gamma/K1	Multiple replicons	4483451	49.473104663326545	6	plasmid	2.02556022135627	No	NA	IncFIB,IncI-gamma/K1	-0.0111347556735238	-
GCF_029719985	NZ_CP099334.1	Escherichia	Escherichia fergusonii	non-mobilizable	89104	No MOB	1.02901190787263	2.04505585182225	91689.0770390832	IncHI1B	IncHI1B	Single replicons	4483451	48.424313162147605	6	plasmid	1.98739765417309	No	NA	IncHI1B	-0.324217053574666	PTU-Y
GCF_029719985	NZ_CP099335.1	Escherichia	Escherichia fergusonii	conjugative	59932	MOBP	2.18226674848757	2.91711921844038	130787.610770357	IncI2	IncI2	Single replicons	4483451	42.93699526129613	6	plasmid	1.33673815103589	No	NA	IncI2	-0.110023164816213	PTU-I2
GCF_029719985	NZ_CP099336.1	Escherichia	Escherichia fergusonii	mobilizable	46121	MOBP	7.55304084568119	7.76976924346139	348353.796843662	IncX	IncX1	Single replicons	4483451	42.77877756336593	6	plasmid	1.02869419114874	No	NA	IncX1	1.08187185042092	-
GCF_029719985	NZ_CP099337.1	Escherichia	Escherichia fergusonii	mobilizable	2345	MOBV	67.5824817202486	3.53479762874587	158480.919633983	Unknown	-	Single replicons	4483451	51.47121535181237	6	plasmid	0.0523034599909757	No	NA	-	0.0416893663712221	-
GCF_029720005	NZ_CP099339.1	Escherichia	Escherichia fergusonii	conjugative	108225	MOBP	1.10931253433034	2.67035396412344	120055.349027901	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4495859	50.42457842457843	5	plasmid	2.40721517289577	No	NA	IncI-gamma/K1	-0.170632991413548	PTU-I1
GCF_029720005	NZ_CP099340.1	Escherichia	Escherichia fergusonii	non-mobilizable	99935	No MOB	1.0169717121805	2.26054838589818	101631.068056758	IncHI1B	IncHI1B	Single replicons	4495859	47.984189723320156	5	plasmid	2.22282326914612	No	NA	IncHI1B	-0.271288349493064	PTU-Y
GCF_029720005	NZ_CP099341.1	Escherichia	Escherichia fergusonii	conjugative	87118	Multiple MOB	1.40236938649572	2.71742544000455	122171.616212734	IncF	IncFII,rep_cluster_2232	Multiple replicons	4495859	49.95523313207374	5	plasmid	1.93773870577347	No	NA	IncFII,rep_cluster_2232	-0.159071420483591	-
GCF_029720005	NZ_CP099342.1	Escherichia	Escherichia fergusonii	mobilizable	45944	MOBP	9.19339591720484	9.39489832799604	422381.382020059	IncX	IncX1	Single replicons	4495859	42.789047536130944	5	plasmid	1.02191816958672	No	NA	IncX1	1.4810317414055	-
GCF_029720005	NZ_CP099343.1	Escherichia	Escherichia fergusonii	mobilizable	1549	No MOB	108.976679106586	3.75467460025108	168804.875936102	Col(MG828)	Col(MG828)	Single replicons	4495859	51.06520335700452	5	plasmid	0.0344539274919431	No	NA	Col(MG828)	0.0956949643334124	PTU-E9
GCF_029855145	NZ_CP123232.1	Escherichia	Escherichia coli	conjugative	91437	MOBP	1.30359455854885	2.38900354512124	119196.775650031	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4989393	49.577304592232906	5	plasmid	1.83262773648017	No	IncI1-I(Alpha)	IncI1-I(Alpha)	-0.239737534336392	PTU-I1
GCF_029855145	NZ_CP123234.1	Escherichia	Escherichia coli	mobilizable	5631	MOBP	10.2827149008647	1.16050123946478	57901.9676067691	rep_cluster_2401	rep_cluster_2401	Single replicons	4989393	47.36281299946724	5	plasmid	0.112859419973532	No	NA	rep_cluster_2401	-0.541479008947043	PTU-E22
GCF_029855145	NZ_CP123235.1	Escherichia	Escherichia coli	mobilizable	5164	MOBQ	9.93157926195049	1.02791412319519	51286.6753087123	rep_cluster_2131	rep_cluster_2131	Single replicons	4989393	47.463206816421376	5	plasmid	0.103499563975017	No	Col156	Col156	-0.574044704423033	PTU-E7
GCF_029855145	NZ_CP123236.1	Escherichia	Escherichia coli	non-mobilizable	2112	No MOB	25.7502146297006	1.09000139491773	54384.4532979277	Col(BS512)	Col(BS512)	Single replicons	4989393	47.11174242424242	5	plasmid	0.0423297984343987	No	Col(BS512)	Col(BS512)	-0.55879499358582	PTU-E47
GCF_029990355	NZ_CP124369.1	Escherichia	Escherichia coli	mobilizable	5167	MOBQ	9.15999090613374	0.914612391663057	47329.673011993	Col156	Col156	Single replicons	5174834	47.5130636733114	4	plasmid	0.0998486135014186	No	Col156	Col156	-0.601873574902994	PTU-E7
GCF_029990355	NZ_CP124370.1	Escherichia	Escherichia coli	mobilizable	4593	MOBP	6.21593629991246	0.551704565315485	28549.7954254979	rep_cluster_2350	rep_cluster_2350	Single replicons	5174834	50.489875898105815	4	plasmid	0.0887564702558575	No	ColRNAI	ColRNAI	-0.691010031681029	PTU-E1
GCF_029990355	NZ_CP124371.1	Escherichia	Escherichia coli	mobilizable	4082	MOBQ	21.759057412872	1.71639268736627	88820.4723593435	rep_cluster_1778	rep_cluster_1778	Single replicons	5174834	49.41205291523763	4	plasmid	0.0788817573665165	No	NA	rep_cluster_1778	-0.404942427419331	PTU-E10
GCF_029990415	NZ_CP124378.1	Escherichia	Escherichia coli	mobilizable	5716	MOBQ	9.05332734265958	1.00458741169169	51748.8190906422	rep_cluster_2141	rep_cluster_2141	Single replicons	5151251	42.33729881035689	10	plasmid	0.110963336867103	No	Col156	Col156	-0.579774149369515	-
GCF_029990415	NZ_CP124379.1	Escherichia	Escherichia coli	mobilizable	5630	MOBP	7.30646366898916	0.798551467525247	41135.3904564089	rep_cluster_2401	rep_cluster_2401	Single replicons	5151251	47.38898756660746	10	plasmid	0.109293839496464	No	NA	rep_cluster_2401	-0.630380150945035	PTU-E22
GCF_029990415	NZ_CP124380.1	Escherichia	Escherichia coli	mobilizable	5164	MOBQ	9.66394228396302	0.96878598915846	49904.5979543851	rep_cluster_2131	rep_cluster_2131	Single replicons	5151251	47.54066615027111	10	plasmid	0.100247493278817	No	Col156	Col156	-0.588567599718445	PTU-E7
GCF_029990415	NZ_CP124381.1	Escherichia	Escherichia coli	mobilizable	4072	MOBQ	31.3532901468851	2.47843868369288	127670.597478116	rep_cluster_1778	rep_cluster_1778	Single replicons	5151251	51.448919449901766	10	plasmid	0.0790487592237303	No	ColpEC648	ColpEC648	-0.21777071305298	PTU-E10
GCF_029990415	NZ_CP124382.1	Escherichia	Escherichia coli	mobilizable	4064	MOBP	11.7919708010626	0.930309343022085	47922.5693355186	rep_cluster_2350	rep_cluster_2350	Single replicons	5151251	53.29724409448819	10	plasmid	0.0788934571427407	No	NA	rep_cluster_2350	-0.598018131385993	-
GCF_029990415	NZ_CP124383.1	Escherichia	Escherichia coli	non-mobilizable	2101	No MOB	36.3878069096621	1.48412069839346	76450.7823172001	Col(BS512)	Col(BS512)	Single replicons	5151251	47.16801523084246	10	plasmid	0.040786209019906	No	Col(BS512)	Col(BS512)	-0.461992456662829	PTU-E47
GCF_029990415	NZ_CP124384.1	Escherichia	Escherichia coli	non-mobilizable	1822	No MOB	59.5024925239546	2.1046060729451	108413.541378645	Col(MG828)	Col(MG828)	Single replicons	5151251	44.51152579582876	10	plasmid	0.0353700489453921	No	Col(MG828)	Col(MG828)	-0.309590486369814	-
GCF_029990495	NZ_CP124389.1	Escherichia	Escherichia coli	conjugative	34433	MOBP	1.5145839552192	1.03510797885039	52151.6693300627	IncX	IncX1	Single replicons	5038283	42.06720297389133	4	plasmid	0.683427270758709	No	IncX1, IncX10	IncX1, IncX10	-0.572277768696873	PTU-E80
